"绊蜡锅龋",过沥悼内靛,过沥悼疙,漂荐瘤备盒内靛,漂荐瘤备盒疙,瘤锅,扒绵拱措厘绊蜡锅龋,扁霖斥档,扁霖岿,悼内靛,悼疙,配瘤措厘搁利,魂沥措瘤搁利,扒拱傈眉楷搁利,扒拱魂沥楷搁利,林琶啊拜,钎霖瘤咯何,单捞磐扁霖老磊
4571039027106010000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0601-0004,4570000000000000000,2019,01,1,1悼,660,660,132.39,132.39,78600000,N,2019-10-10
4571039027106100000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0610-0000,4570000000000000000,2019,01,1,1悼,291,291,32.4,32.4,7210000,N,2019-10-10
4571039027106110000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0611-0000,4570000000000000000,2019,01,1,1悼,387,387,46.2,46.2,8710000,N,2019-10-10
4571039027106120000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0612-0000,4570000000000000000,2019,01,1,1悼,754,754,44.2,44.2,14800000,N,2019-10-10
4571039027106130000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0613-0002,4570000000000000000,2019,01,1,1悼,403,403,48.5,48.5,4190000,N,2019-10-10
4571039027106130000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0613-0002,4570000000000000000,2019,01,2,2悼,403,403,51.8,51.8,5770000,N,2019-10-10
4571039027106330000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0633-0001,4570000000000000000,2019,01,1,1悼,707,707,192.04,192.04,25100000,N,2019-10-10
4571039027106340000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0634-0001,4570000000000000000,2019,01,1,1悼,1388,328.25,131.3,131.3,11300000,N,2019-10-10
4571039027106350000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0635-0000,4570000000000000000,2019,01,1,1悼,641,641,62.6,62.6,3590000,N,2019-10-10
4571039027106350000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0635-0000,4570000000000000000,2019,01,2,2悼,641,641,180,0,0,N,2019-10-10
4571039027106360000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0636-0001,4570000000000000000,2019,01,1,1悼,902,902,256.11,256.11,85200000,N,2019-10-10
4571039027106360000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0636-0005,4570000000000000000,2019,01,1,1悼,586,586,73.5,73.5,17600000,N,2019-10-10
4571039027106370000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0637-0001,4570000000000000000,2019,01,1,1悼,739,739,127.47,127.47,22700000,N,2019-10-10
4571039027106370000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0637-0001,4570000000000000000,2019,01,2,2悼,739,739,206.27,0,0,N,2019-10-10
4571039027106380000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0638-0002,4570000000000000000,2019,01,1,1悼,483,483,110.7,110.7,46300000,N,2019-10-10
4571039027106380000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0638-0003,4570000000000000000,2019,01,1,1悼,390,390,107.42,107.42,10300000,N,2019-10-10
4571039027106390000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0639-0002,4570000000000000000,2019,01,1,1悼,433,433,86.31,86.31,45500000,N,2019-10-10
4571039027106540000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0654-0000,4570000000000000000,2019,01,1,1悼,860,860,332.26,94.06,21700000,N,2019-10-10
4571039027106580000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0658-0001,4570000000000000000,2019,01,1,1悼,374,374,153.57,153.57,22900000,N,2019-10-10
4571039027106580000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0658-0001,4570000000000000000,2019,01,2,2悼,374,374,43.3,0,0,N,2019-10-10
4571039027107180000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0718-0001,4570000000000000000,2019,01,1,1悼,645,645,128,128,16900000,N,2019-10-10
4571039027107270000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0727-0000,4570000000000000000,2019,01,1,1悼,506,506,112.91,112.91,31400000,N,2019-10-10
4571039027107280000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0728-0000,4570000000000000000,2019,01,1,1悼,179,179,56.2,56.2,9200000,N,2019-10-10
4571039027107350000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0735-0000,4570000000000000000,2019,01,1,1悼,635,635,61.1,61.1,18400000,N,2019-10-10
4571039027107360000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0736-0001,4570000000000000000,2019,01,1,1悼,311,311,91.96,91.96,31400000,N,2019-10-10
4571039027107380000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0738-0001,4570000000000000000,2019,01,1,1悼,869,869,421.68,421.68,35600000,N,2019-10-10
4571039027107690000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0769-0000,4570000000000000000,2019,01,1,1悼,747,747,69,69,17600000,N,2019-10-10
4571039027107700000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0770-0000,4570000000000000000,2019,01,1,1悼,195,195,67.4,67.4,6310000,N,2019-10-10
4571039027107940000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0794-0001,4570000000000000000,2019,01,1,1悼,367,367,78.7,78.7,10300000,N,2019-10-10
4571039027107950000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0795-0001,4570000000000000000,2019,01,1,1悼,393,393,78.7,78.7,10700000,N,2019-10-10
4571039027107960000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0796-0001,4570000000000000000,2019,01,1,1悼,258,258,40.5,40.5,6580000,N,2019-10-10
4571039027108010000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0801-0001,4570000000000000000,2019,01,1,1悼,210,210,66,66,5830000,N,2019-10-10
4571039027108010000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0801-0003,4570000000000000000,2019,01,1,1悼,180,180,82.5,82.5,70900000,N,2019-10-10
4571039027108020000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0802-0003,4570000000000000000,2019,01,1,1悼,196,196,98.4,98.4,8160000,N,2019-10-10
4571039027108050000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0805-0000,4570000000000000000,2019,01,1,1悼,450,450,83.9,83.9,16900000,N,2019-10-10
4571039027108070000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0807-0000,4570000000000000000,2019,01,1,1悼,397,397,89.1,89.1,10500000,N,2019-10-10
4571039027108100000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0810-0000,4570000000000000000,2019,01,1,1悼,645,645,72.7,72.7,15300000,N,2019-10-10
4571039027108870000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0887-0000,4570000000000000000,2019,01,1,1悼,364,364,80.5,80.5,9770000,N,2019-10-10
4571039027108900000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0890-0003,4570000000000000000,2019,01,1,1悼,248,248,73.2,73.2,7160000,N,2019-10-10
4571039027109000000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0900-0002,4570000000000000000,2019,01,1,1悼,195,195,64.7,64.7,5700000,N,2019-10-10
4571039027109040000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0904-0000,4570000000000000000,2019,01,1,1悼,486,486,69,69,10400000,N,2019-10-10
4571039027109050000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0905-0001,4570000000000000000,2019,01,1,1悼,321,321,103,103,9000000,N,2019-10-10
4571039027109050000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0905-0005,4570000000000000000,2019,01,1,1悼,516,516,102.9,102.9,12600000,N,2019-10-10
4571039027109050000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0905-0006,4570000000000000000,2019,01,1,1悼,1556,1556,99.98,99.98,44600000,N,2019-10-10
4571039027109050000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0905-0006,4570000000000000000,2019,01,2,2悼,1556,1556,171.83,0,0,N,2019-10-10
4571039027109050000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0905-0007,4570000000000000000,2019,01,1,1悼,479,479,53.8,53.8,11500000,N,2019-10-10
4571039027109150000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0915-0001,4570000000000000000,2019,01,1,1悼,185,185,70.2,70.2,6020000,N,2019-10-10
4571039027109750000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0975-0002,4570000000000000000,2019,01,1,1悼,635,635,82.14,82.14,16700000,N,2019-10-10
4571039027109790000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,0979-0000,4570000000000000000,2019,01,1,1悼,698,698,158.4,158.4,19500000,N,2019-10-10
4571039027111020000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,1102-0009,4570000000000000000,2019,01,1,1悼,660,660,116.9,116.9,73500000,N,2019-10-10
4571039027111020000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,1102-0013,4570000000000000000,2019,01,1,1悼,643.1,643.1,51.3,51.3,29600000,N,2019-10-10
4571039027111020000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,1102-0014,4570000000000000000,2019,01,1,1悼,290,290,51.3,51.3,27600000,N,2019-10-10
4571039027111020000,4571039027,傈扼合档 肯林焙 拳魂搁 客锋府,1,老馆,1102-0015,4570000000000000000,2019,01,1,1悼,345,345,51.3,51.3,28900000,N,2019-10-10
4571039028100060000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0006-0001,4570000000000000000,2019,01,1,1悼,103,103,70.14,70.14,13700000,N,2019-10-10
4571039028100660000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0066-0009,4570000000000000000,2019,01,1,1悼,658,658,84.64,84.64,75900000,N,2019-10-10
4571039028100700000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0070-0004,4570000000000000000,2019,01,1,1悼,1275,1275,96.02,96.02,71400000,N,2019-10-10
4571039028100720000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0072-0000,4570000000000000000,2019,01,1,1悼,500,500,239.52,239.52,125000000,N,2019-10-10
4571039028100860000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0086-0000,4570000000000000000,2019,01,1,1悼,647,647,135.53,135.53,34500000,N,2019-10-10
4571039028100930000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0093-0001,4570000000000000000,2019,01,1,1悼,330,330,186,186,34300000,N,2019-10-10
4571039028101090000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0109-0000,4570000000000000000,2019,01,1,1悼,137,137,66.4,66.4,25300000,N,2019-10-10
4571039028101130000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0113-0000,4570000000000000000,2019,01,1,1悼,479,479,112.31,112.31,29700000,N,2019-10-10
4571039028101190000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0119-0001,4570000000000000000,2019,01,1,1悼,360,360,73.96,73.96,10100000,N,2019-10-10
4571039028101190000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0119-0003,4570000000000000000,2019,01,1,1悼,555,555,79.2,79.2,14000000,N,2019-10-10
4571039028101190000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0119-0009,4570000000000000000,2019,01,1,1悼,600,600,124.89,124.89,89600000,N,2019-10-10
4571039028101510000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0151-0003,4570000000000000000,2019,01,1,1悼,520,520,100.04,100.04,31100000,N,2019-10-10
4571039028101520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0152-0000,4570000000000000000,2019,01,1,1悼,426,426,83.08,83.08,26600000,N,2019-10-10
4571039028101530000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0153-0001,4570000000000000000,2019,01,1,1悼,529,529,106.18,106.18,26100000,N,2019-10-10
4571039028101530000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0153-0001,4570000000000000000,2019,01,3,3悼,529,529,15.8,15.8,2850000,N,2019-10-10
4571039028101530000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0153-0003,4570000000000000000,2019,01,1,1悼,424,424,75.8,75.8,19200000,N,2019-10-10
4571039028101530000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0153-0004,4570000000000000000,2019,01,1,1悼,351,351,67.91,67.91,20700000,N,2019-10-10
4571039028101530000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0153-0004,4570000000000000000,2019,01,2,2悼,351,351,43.2,43.2,4290000,N,2019-10-10
4571039028101570000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0157-0001,4570000000000000000,2019,01,1,1悼,873,873,214.95,214.95,18800000,N,2019-10-10
4571039028101570000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0157-0001,4570000000000000000,2019,01,2,2悼,873,873,80.32,80.32,17400000,N,2019-10-10
4571039028101580000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0158-0001,4570000000000000000,2019,01,1,1悼,443,443,59.1,59.1,13300000,N,2019-10-10
4571039028101580000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0158-0003,4570000000000000000,2019,01,1,1悼,337,337,134.29,134.29,29000000,N,2019-10-10
4571039028101600000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0160-0001,4570000000000000000,2019,01,1,1悼,416,416,66.28,66.28,22700000,N,2019-10-10
4571039028101600000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0160-0001,4570000000000000000,2019,01,2,2悼,416,416,12.51,0,0,N,2019-10-10
4571039028101600000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0160-0005,4570000000000000000,2019,01,1,1悼,341,341,86.44,86.44,23300000,N,2019-10-10
4571039028101600000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0160-0006,4570000000000000000,2019,01,1,1悼,472,472,96.3,96.3,19600000,N,2019-10-10
4571039028101600000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0160-0007,4570000000000000000,2019,01,1,1悼,421,421,83.06,83.06,28000000,N,2019-10-10
4571039028101610000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0161-0000,4570000000000000000,2019,01,1,1悼,167,167,99.42,99.42,17800000,N,2019-10-10
4571039028101610000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0161-0001,4570000000000000000,2019,01,1,1悼,134,134,63.7,63.7,4530000,N,2019-10-10
4571039028101630000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0163-0001,4570000000000000000,2019,01,1,1悼,182,182,97.04,97.04,20800000,N,2019-10-10
4571039028101630000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0163-0002,4570000000000000000,2019,01,1,1悼,221,221,112.09,112.09,22500000,N,2019-10-10
4571039028101630000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0163-0003,4570000000000000000,2019,01,1,1悼,225,225,101.87,101.87,21900000,N,2019-10-10
4571039028101630000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0163-0005,4570000000000000000,2019,01,1,1悼,423,423,53.8,53.8,10800000,N,2019-10-10
4571039028101700000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0170-0017,4570000000000000000,2019,01,1,1悼,1300,1300,98.75,98.75,38100000,N,2019-10-10
4571039028101700000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0170-0022,4570000000000000000,2019,01,1,1悼,566,566,123.69,123.69,48900000,N,2019-10-10
4571039028101830000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0183-0005,4570000000000000000,2019,01,1,1悼,733,733,49.2,49.2,20300000,N,2019-10-10
4571039028103510000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0351-0003,4570000000000000000,2019,01,1,1悼,200,200,142.8,142.8,31800000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0002,4570000000000000000,2019,01,1,1悼,635,635,80.5,80.5,30300000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0003,4570000000000000000,2019,01,1,1悼,380,380,107.1,107.1,25200000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0004,4570000000000000000,2019,01,1,1悼,396,396,105.7,105.7,23900000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0005,4570000000000000000,2019,01,1,1悼,390,390,95.1,95.1,26500000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0006,4570000000000000000,2019,01,1,1悼,376,376,110.9,110.9,23400000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0007,4570000000000000000,2019,01,1,1悼,435,435,120.7,120.7,27800000,N,2019-10-10
4571039028103520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0352-0008,4570000000000000000,2019,01,1,1悼,392,392,90.8,90.8,25600000,N,2019-10-10
4571039028103530000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0353-0006,4570000000000000000,2019,01,1,1悼,480,480,140,140,27900000,N,2019-10-10
4571039028103550000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0355-0001,4570000000000000000,2019,01,1,1悼,833,833,148.58,148.58,39300000,N,2019-10-10
4571039028103550000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0355-0002,4570000000000000000,2019,01,1,1悼,461,461,108.5,108.5,15900000,N,2019-10-10
4571039028103890000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0389-0003,4570000000000000000,2019,01,1,1悼,687,687,225,97,20100000,N,2019-10-10
4571039028103890000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0389-0003,4570000000000000000,2019,01,2,2悼,687,687,83.57,0,0,N,2019-10-10
4571039028103900000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0390-0002,4570000000000000000,2019,01,1,1悼,284,284,83.6,83.6,13500000,N,2019-10-10
4571039028104010000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0401-0000,4570000000000000000,2019,01,1,1悼,78,78,43.5,43.5,3460000,N,2019-10-10
4571039028104010000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0401-0001,4570000000000000000,2019,01,1,1悼,1746,329.85,113.94,113.94,38100000,N,2019-10-10
4571039028104020000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0402-0005,4570000000000000000,2019,01,1,1悼,1020,1020,59.38,59.38,23100000,N,2019-10-10
4571039028104020000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0402-0005,4570000000000000000,2019,01,2,2悼,1020,1020,160,0,0,N,2019-10-10
4571039028104280000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0428-0000,4570000000000000000,2019,01,1,1悼,888,888,147.13,147.13,37300000,N,2019-10-10
4571039028104280000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0428-0001,4570000000000000000,2019,01,1,1悼,303,303,74.1,74.1,18600000,N,2019-10-10
4571039028104370000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0437-0002,4570000000000000000,2019,01,1,1悼,380,380,71.18,71.18,14400000,N,2019-10-10
4571039028104370000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0437-0004,4570000000000000000,2019,01,1,1悼,349,349,66.24,66.24,19900000,N,2019-10-10
4571039028104370000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0437-0008,4570000000000000000,2019,01,1,1悼,352,352,66.2,66.2,20400000,N,2019-10-10
4571039028104370000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0437-0014,4570000000000000000,2019,01,1,1悼,399,399,67,67,13400000,N,2019-10-10
4571039028104380000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0438-0001,4570000000000000000,2019,01,1,1悼,576,576,153.71,153.71,28800000,N,2019-10-10
4571039028104380000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0438-0003,4570000000000000000,2019,01,1,1悼,570,570,117.09,117.09,28400000,N,2019-10-10
4571039028104410000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0441-0000,4570000000000000000,2019,01,1,1悼,446,446,32.7,32.7,14400000,N,2019-10-10
4571039028104460000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0446-0000,4570000000000000000,2019,01,1,1悼,460,460,90.8,90.8,63400000,N,2019-10-10
4571039028104470000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0447-0001,4570000000000000000,2019,01,1,1悼,1057,1057,88.43,88.43,36400000,N,2019-10-10
4571039028104500000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0450-0000,4570000000000000000,2019,01,1,1悼,383,383,88.5,88.5,19800000,N,2019-10-10
4571039028104520000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0452-0001,4570000000000000000,2019,01,1,1悼,370,370,67.5,67.5,19400000,N,2019-10-10
4571039028104540000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0454-0001,4570000000000000000,2019,01,1,1悼,827,827,128.79,128.79,72700000,N,2019-10-10
4571039028104540000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0454-0005,4570000000000000000,2019,01,1,1悼,316,316,108.31,108.31,20700000,N,2019-10-10
4571039028104540000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0454-0006,4570000000000000000,2019,01,1,1悼,414,414,116.6,116.6,24300000,N,2019-10-10
4571039028104550000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0455-0001,4570000000000000000,2019,01,1,1悼,448,448,147.83,147.83,22600000,N,2019-10-10
4571039028104810000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0481-0001,4570000000000000000,2019,01,1,1悼,878,878,162.26,162.26,33900000,N,2019-10-10
4571039028104980000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0498-0000,4570000000000000000,2019,01,1,1悼,828,828,140.94,140.94,96300000,N,2019-10-10
4571039028105040000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0504-0000,4570000000000000000,2019,01,1,1悼,314,314,55.1,55.1,6140000,N,2019-10-10
4571039028105640000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0564-0001,4570000000000000000,2019,01,1,1悼,615,615,94.09,94.09,36600000,N,2019-10-10
4571039028105670000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0567-0000,4570000000000000000,2019,01,1,1悼,648,648,75.2,75.2,14600000,N,2019-10-10
4571039028105680000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0568-0000,4570000000000000000,2019,01,1,1悼,347,347,39.6,39.6,10200000,N,2019-10-10
4571039028105720000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0572-0001,4570000000000000000,2019,01,1,1悼,314,314,72.3,72.3,8410000,N,2019-10-10
4571039028105730000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0573-0001,4570000000000000000,2019,01,1,1悼,340,340,56.8,56.8,3210000,N,2019-10-10
4571039028105730000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0573-0001,4570000000000000000,2019,01,2,2悼,340,340,132.12,0,0,N,2019-10-10
4571039028105740000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0574-0000,4570000000000000000,2019,01,1,1悼,407,407,36.6,36.6,11300000,N,2019-10-10
4571039028105760000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0576-0000,4570000000000000000,2019,01,1,1悼,340,340,67.3,67.3,8500000,N,2019-10-10
4571039028105780000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0578-0001,4570000000000000000,2019,01,1,1悼,377,377,111.29,111.29,67300000,N,2019-10-10
4571039028105800000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0580-0001,4570000000000000000,2019,01,1,1悼,215,215,83.14,83.14,6630000,N,2019-10-10
4571039028105800000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0580-0001,4570000000000000000,2019,01,2,2悼,215,215,97.94,97.94,2970000,N,2019-10-10
4571039028105800000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0580-0001,4570000000000000000,2019,01,3,3悼,215,215,63,63,3060000,N,2019-10-10
4571039028105810000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0581-0001,4570000000000000000,2019,01,1,1悼,350,350,70.8,70.8,17900000,N,2019-10-10
4571039028105820000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0582-0000,4570000000000000000,2019,01,1,1悼,288,288,47,47,7290000,N,2019-10-10
4571039028105830000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0583-0001,4570000000000000000,2019,01,1,1悼,374,374,87.08,87.08,22900000,N,2019-10-10
4571039028105850000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0585-0000,4570000000000000000,2019,01,2,2悼,350,350,71.6,71.6,3200000,N,2019-10-10
4571039028105850000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0585-0000,4570000000000000000,2019,01,3,3悼,350,350,135.5,0,0,N,2019-10-10
4571039028105860000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0586-0001,4570000000000000000,2019,01,1,1悼,212,212,42.5,42.5,5820000,N,2019-10-10
4571039028106140000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0614-0002,4570000000000000000,2019,01,1,1悼,664.2,664.2,124.65,124.65,42200000,N,2019-10-10
4571039028106160000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0616-0001,4570000000000000000,2019,01,1,1悼,779.9,779.9,99.22,99.22,35400000,N,2019-10-10
4571039028106190000,4571039028,傈扼合档 肯林焙 拳魂搁 辆府,1,老馆,0619-0002,4570000000000000000,2019,01,1,1悼,990,990,158.65,158.65,119000000,N,2019-10-10
